datetime,city,o3,no2,pm25
2024-11-28 22:00:00,Birmingham A4540 Roadside,1.74624,63.34421,14.08
2024-11-28 23:00:00,Birmingham A4540 Roadside,5.63785,59.52614,12.524
2024-11-29 00:00:00,Birmingham A4540 Roadside,10.77678,51.76307,10.991
2024-11-29 01:00:00,Birmingham A4540 Roadside,14.96775,44.7383,8.137
2024-11-29 02:00:00,Birmingham A4540 Roadside,17.02997,37.54196,7.665
2024-11-29 03:00:00,Birmingham A4540 Roadside,11.82452,37.87721,7.217
2024-11-29 04:00:00,Birmingham A4540 Roadside,12.07399,37.75915,20.755
2024-11-29 05:00:00,Birmingham A4540 Roadside,7.53377,43.36462,7.052
2024-11-29 06:00:00,Birmingham A4540 Roadside,10.52732,43.87144,6.792
2024-11-29 07:00:00,Birmingham A4540 Roadside,13.47098,42.08143,6.604
2024-11-29 08:00:00,Birmingham A4540 Roadside,5.78753,51.0977,6.627
2024-11-29 09:00:00,Birmingham A4540 Roadside,12.77248,46.6341,5.943
2024-11-29 10:00:00,Birmingham A4540 Roadside,21.25421,43.36882,5.377
2024-11-29 11:00:00,Birmingham A4540 Roadside,28.43873,37.97401,5.448
2024-11-29 12:00:00,Birmingham A4540 Roadside,28.83787,40.78127,6.462
2024-11-29 13:00:00,Birmingham A4540 Roadside,27.34109,42.01389,7.193
2024-11-29 14:00:00,Birmingham A4540 Roadside,28.83787,36.73482,9.693
2024-11-29 15:00:00,Birmingham A4540 Roadside,26.24346,48.36591,6.557
2024-11-29 16:00:00,Birmingham A4540 Roadside,22.10238,56.97248,6.462
2024-11-29 17:00:00,Birmingham A4540 Roadside,18.90926,63.24603,6.109
2024-11-29 18:00:00,Birmingham A4540 Roadside,19.65764,53.30177,7.476
2024-11-29 19:00:00,Birmingham A4540 Roadside,21.65335,57.46691,7.618
2024-11-29 20:00:00,Birmingham A4540 Roadside,17.3127,56.17267,7.807
2024-11-29 21:00:00,Birmingham A4540 Roadside,19.20861,47.5817,7.712
2024-11-29 22:00:00,Birmingham A4540 Roadside,14.56861,49.99583,8.75
2024-11-29 23:00:00,Birmingham A4540 Roadside,15.36689,43.15576,8.326
2024-11-30 00:00:00,Birmingham A4540 Roadside,10.77678,47.46866,8.255
2024-11-30 01:00:00,Birmingham A4540 Roadside,18.22739,38.60493,7.311
2024-11-30 02:00:00,Birmingham A4540 Roadside,19.55786,29.77838,8.491
2024-11-30 03:00:00,Birmingham A4540 Roadside,21.50367,22.50761,11.958
2024-11-30 04:00:00,Birmingham A4540 Roadside,17.51227,21.61035,12.594
2024-11-30 05:00:00,Birmingham A4540 Roadside,20.45593,18.30047,11.557
2024-11-30 06:00:00,Birmingham A4540 Roadside,26.24346,17.00607,10.778
2024-11-30 07:00:00,Birmingham A4540 Roadside,32.48002,18.9152,9.363
2024-11-30 08:00:00,Birmingham A4540 Roadside,32.43012,21.72065,15.566
2024-11-30 09:00:00,Birmingham A4540 Roadside,28.88776,30.07778,13.986
2024-11-30 10:00:00,Birmingham A4540 Roadside,27.98969,29.66985,7.547
2024-11-30 11:00:00,Birmingham A4540 Roadside,33.52776,26.98084,7.571
2024-11-30 12:00:00,Birmingham A4540 Roadside,35.82282,29.17931,7.335
2024-11-30 13:00:00,Birmingham A4540 Roadside,35.37378,33.61359,6.179
2024-11-30 14:00:00,Birmingham A4540 Roadside,37.61894,33.61063,5.684
2024-11-30 15:00:00,Birmingham A4540 Roadside,32.67959,38.268,6.675
2024-11-30 16:00:00,Birmingham A4540 Roadside,31.98109,37.65503,6.368
2024-11-30 17:00:00,Birmingham A4540 Roadside,20.90496,48.48461,7.547
2024-11-30 18:00:00,Birmingham A4540 Roadside,30.68389,41.80551,5.448
2024-11-30 19:00:00,Birmingham A4540 Roadside,24.09808,43.15728,5.802
2024-11-30 20:00:00,Birmingham A4540 Roadside,21.05464,55.88891,6.25
2024-11-30 21:00:00,Birmingham A4540 Roadside,26.19356,41.29237,5.825
2024-11-30 22:00:00,Birmingham A4540 Roadside,33.12862,30.5296,7.359
2024-11-30 23:00:00,Birmingham A4540 Roadside,32.18066,29.06971,8.326
2024-12-01 00:00:00,Birmingham A4540 Roadside,35.62324,21.8292,7.5
2024-12-01 01:00:00,Birmingham A4540 Roadside,37.31959,18.38635,7.901
2024-12-01 02:00:00,Birmingham A4540 Roadside,46.96547,11.43513,7.925
2024-12-01 03:00:00,Birmingham A4540 Roadside,48.24605,9.70016,7.689
2024-12-01 04:00:00,Birmingham A4540 Roadside,47.04863,8.01802,9.175
2024-12-01 05:00:00,Birmingham A4540 Roadside,45.45207,7.29109,6.651
2024-12-01 06:00:00,Birmingham A4540 Roadside,43.50626,8.13185,5.189
2024-12-01 07:00:00,Birmingham A4540 Roadside,42.70798,7.6257,3.443
2024-12-01 08:00:00,Birmingham A4540 Roadside,38.96604,8.96928,4.269
2024-12-01 09:00:00,Birmingham A4540 Roadside,33.72733,12.50189,3.821
2024-12-01 10:00:00,Birmingham A4540 Roadside,27.09163,22.13845,2.972
2024-12-01 11:00:00,Birmingham A4540 Roadside,26.34324,21.68306,4.009
2024-12-01 12:00:00,Birmingham A4540 Roadside,32.18066,23.31329,3.184
2024-12-01 13:00:00,Birmingham A4540 Roadside,33.2783,30.37518,2.594
2024-12-01 14:00:00,Birmingham A4540 Roadside,42.95744,29.20716,2.453
2024-12-01 15:00:00,Birmingham A4540 Roadside,51.38928,25.66458,2.877
2024-12-01 16:00:00,Birmingham A4540 Roadside,42.95744,37.79019,3.821
2024-12-01 17:00:00,Birmingham A4540 Roadside,41.2611,39.85957,4.387
2024-12-01 18:00:00,Birmingham A4540 Roadside,46.25035,29.42766,4.434
2024-12-01 19:00:00,Birmingham A4540 Roadside,42.5583,27.63678,4.552
2024-12-01 20:00:00,Birmingham A4540 Roadside,34.32604,33.18219,4.882
2024-12-01 21:00:00,Birmingham A4540 Roadside,30.23486,37.38469,5.377
2024-12-01 22:00:00,Birmingham A4540 Roadside,35.22411,32.40175,4.387
2024-12-01 23:00:00,Birmingham A4540 Roadside,36.22196,29.25926,3.986
2024-12-02 00:00:00,Birmingham A4540 Roadside,46.69938,20.40655,2.689
2024-12-02 01:00:00,Birmingham A4540 Roadside,50.95687,12.84247,1.863
2024-12-02 02:00:00,Birmingham A4540 Roadside,58.87315,7.46788,1.462
2024-12-02 03:00:00,Birmingham A4540 Roadside,58.87315,7.16708,1.344
2024-12-02 04:00:00,Birmingham A4540 Roadside,56.12906,5.48887,1.84
2024-12-02 05:00:00,Birmingham A4540 Roadside,48.74497,14.725,2.429
2024-12-02 06:00:00,Birmingham A4540 Roadside,42.40863,18.36267,2.453
2024-12-02 07:00:00,Birmingham A4540 Roadside,35.72303,30.96201,1.981
2024-12-02 08:00:00,Birmingham A4540 Roadside,33.67744,30.61832,1.439
2024-12-02 09:00:00,Birmingham A4540 Roadside,28.5884,38.62526,1.722
2024-12-02 10:00:00,Birmingham A4540 Roadside,34.82497,36.94657,2.854
2024-12-02 11:00:00,Birmingham A4540 Roadside,39.31529,35.83714,2.901
2024-12-02 12:00:00,Birmingham A4540 Roadside,41.80991,30.50881,4.08
2024-12-02 13:00:00,Birmingham A4540 Roadside,43.50626,25.80681,4.741
2024-12-02 14:00:00,Birmingham A4540 Roadside,36.62109,35.26568,5.047
2024-12-02 15:00:00,Birmingham A4540 Roadside,31.9312,40.4659,3.373
2024-12-02 16:00:00,Birmingham A4540 Roadside,31.08303,34.48953,2.571
2024-12-02 17:00:00,Birmingham A4540 Roadside,19.65764,45.37927,2.807
2024-12-02 18:00:00,Birmingham A4540 Roadside,19.3084,49.68294,3.656
2024-12-02 19:00:00,Birmingham A4540 Roadside,20.05679,45.86843,4.481
2024-12-02 20:00:00,Birmingham A4540 Roadside,20.75528,39.87858,4.976
2024-12-02 21:00:00,Birmingham A4540 Roadside,14.91786,44.80914,7.476
2024-12-02 22:00:00,Birmingham A4540 Roadside,17.71184,45.53743,7.476
2024-12-02 23:00:00,Birmingham A4540 Roadside,21.80302,37.08368,7.783
2024-12-03 00:00:00,Birmingham A4540 Roadside,16.91356,39.43578,9.009
2024-12-03 01:00:00,Birmingham A4540 Roadside,15.69951,37.16576,9.646
2024-12-03 02:00:00,Birmingham A4540 Roadside,19.75743,30.07908,8.585
2024-12-03 03:00:00,Birmingham A4540 Roadside,22.35184,24.46653,7.995
2024-12-03 04:00:00,Birmingham A4540 Roadside,9.72904,29.22623,8.703
2024-12-03 05:00:00,Birmingham A4540 Roadside,10.27786,27.15762,10.778
2024-12-03 06:00:00,Birmingham A4540 Roadside,0.89807,44.37336,13.373
2024-12-03 07:00:00,Birmingham A4540 Roadside,0.89807,61.7952,15.849
2024-12-03 08:00:00,Birmingham A4540 Roadside,0.84817,47.35952,15.731
2024-12-03 09:00:00,Birmingham A4540 Roadside,1.14753,44.82357,16.698
2024-12-03 10:00:00,Birmingham A4540 Roadside,1.44688,56.50329,19.434
2024-12-03 11:00:00,Birmingham A4540 Roadside,5.68775,51.75541,14.316
2024-12-03 12:00:00,Birmingham A4540 Roadside,14.96775,49.26539,12.5
2024-12-03 13:00:00,Birmingham A4540 Roadside,18.56001,49.05826,11.25
2024-12-03 14:00:00,Birmingham A4540 Roadside,15.51657,52.02057,11.226
2024-12-03 15:00:00,Birmingham A4540 Roadside,15.317,53.28731,10.755
2024-12-03 16:00:00,Birmingham A4540 Roadside,4.54022,61.12919,10.0
2024-12-03 17:00:00,Birmingham A4540 Roadside,1.19742,64.92298,14.175
2024-12-03 18:00:00,Birmingham A4540 Roadside,1.29721,70.98799,19.906
2024-12-03 19:00:00,Birmingham A4540 Roadside,1.14753,73.6723,19.34
2024-12-03 20:00:00,Birmingham A4540 Roadside,1.09763,66.41522,23.019
2024-12-03 21:00:00,Birmingham A4540 Roadside,1.89592,51.85597,19.269
2024-12-03 22:00:00,Birmingham A4540 Roadside,3.59226,44.90244,17.382
2024-12-03 23:00:00,Birmingham A4540 Roadside,1.74624,47.05762,18.609
2024-12-04 00:00:00,Birmingham A4540 Roadside,9.47958,35.40551,15.094
2024-12-04 01:00:00,Birmingham A4540 Roadside,7.51714,35.75436,13.986
2024-12-04 02:00:00,Birmingham A4540 Roadside,15.16732,24.5936,13.703
2024-12-04 03:00:00,Birmingham A4540 Roadside,12.47313,22.13188,14.528
2024-12-04 04:00:00,Birmingham A4540 Roadside,11.12603,27.87376,14.646
2024-12-04 05:00:00,Birmingham A4540 Roadside,11.3256,31.60426,13.396
2024-12-04 06:00:00,Birmingham A4540 Roadside,13.02194,36.33361,11.604
2024-12-04 07:00:00,Birmingham A4540 Roadside,4.88946,48.84546,11.439
2024-12-04 08:00:00,Birmingham A4540 Roadside,6.58581,48.80166,10.849
2024-12-04 09:00:00,Birmingham A4540 Roadside,7.68345,53.10622,9.906
2024-12-04 10:00:00,Birmingham A4540 Roadside,10.57721,49.37069,9.057
2024-12-04 11:00:00,Birmingham A4540 Roadside,10.87657,50.52928,11.085
2024-12-04 12:00:00,Birmingham A4540 Roadside,5.58796,55.14303,11.722
2024-12-04 13:00:00,Birmingham A4540 Roadside,10.97635,53.3295,9.976
2024-12-04 14:00:00,Birmingham A4540 Roadside,9.3299,51.04423,11.863
2024-12-04 15:00:00,Birmingham A4540 Roadside,8.6314,54.64566,14.363
2024-12-04 16:00:00,Birmingham A4540 Roadside,7.88302,58.63048,11.321
2024-12-04 17:00:00,Birmingham A4540 Roadside,9.18022,58.79401,8.137
2024-12-04 18:00:00,Birmingham A4540 Roadside,10.77678,56.07738,7.689
2024-12-04 19:00:00,Birmingham A4540 Roadside,18.16087,56.132,6.958
2024-12-04 20:00:00,Birmingham A4540 Roadside,27.2912,49.08496,5.0
2024-12-04 21:00:00,Birmingham A4540 Roadside,44.40433,26.20496,4.41
2024-12-04 22:00:00,Birmingham A4540 Roadside,45.35228,26.19447,4.033
2024-12-04 23:00:00,Birmingham A4540 Roadside,44.25465,22.45174,2.972
2024-12-05 00:00:00,Birmingham A4540 Roadside,51.68863,15.47672,4.835
2024-12-05 01:00:00,Birmingham A4540 Roadside,58.00835,12.95093,1.533
2024-12-05 02:00:00,Birmingham A4540 Roadside,63.99545,6.92277,1.085
2024-12-05 03:00:00,Birmingham A4540 Roadside,64.66068,6.47834,0.802
2024-12-05 04:00:00,Birmingham A4540 Roadside,63.36348,10.66604,0.755
2024-12-05 05:00:00,Birmingham A4540 Roadside,60.66928,7.53229,1.25
2024-12-05 06:00:00,Birmingham A4540 Roadside,52.78627,15.56385,1.439
2024-12-05 07:00:00,Birmingham A4540 Roadside,40.76217,24.9962,1.038
2024-12-05 08:00:00,Birmingham A4540 Roadside,41.80991,27.77748,0.873
2024-12-05 09:00:00,Birmingham A4540 Roadside,41.71013,33.81038,2.193
2024-12-05 10:00:00,Birmingham A4540 Roadside,21.05464,55.98363,4.057
2024-12-05 11:00:00,Birmingham A4540 Roadside,31.73163,45.9066,3.443
2024-12-05 12:00:00,Birmingham A4540 Roadside,46.35013,27.96077,2.972
2024-12-05 13:00:00,Birmingham A4540 Roadside,40.16346,30.12745,1.958
2024-12-05 14:00:00,Birmingham A4540 Roadside,26.89206,38.96676,3.137
2024-12-05 15:00:00,Birmingham A4540 Roadside,38.96604,29.7767,2.288
2024-12-05 16:00:00,Birmingham A4540 Roadside,46.05078,31.18278,2.618
2024-12-05 17:00:00,Birmingham A4540 Roadside,45.00304,34.25604,2.877
2024-12-05 18:00:00,Birmingham A4540 Roadside,60.22025,20.97824,1.509
2024-12-05 19:00:00,Birmingham A4540 Roadside,58.42412,30.59056,2.052
2024-12-05 20:00:00,Birmingham A4540 Roadside,64.06197,22.67297,2.571
2024-12-05 21:00:00,Birmingham A4540 Roadside,59.57165,26.07391,5.283
2024-12-05 22:00:00,Birmingham A4540 Roadside,56.12906,24.51129,5.613
2024-12-05 23:00:00,Birmingham A4540 Roadside,57.62584,19.42824,3.915
2024-12-06 00:00:00,Birmingham A4540 Roadside,67.75402,8.70929,2.925
2024-12-06 01:00:00,Birmingham A4540 Roadside,67.05552,8.32787,4.528
2024-12-06 02:00:00,Birmingham A4540 Roadside,58.00835,15.77312,8.09
2024-12-06 03:00:00,Birmingham A4540 Roadside,60.96864,14.17497,8.514
2024-12-06 04:00:00,Birmingham A4540 Roadside,62.31573,10.82131,8.585
2024-12-06 05:00:00,Birmingham A4540 Roadside,53.68433,23.87987,8.585
2024-12-06 06:00:00,Birmingham A4540 Roadside,41.36088,33.07575,7.948
2024-12-06 07:00:00,Birmingham A4540 Roadside,35.17421,41.1776,7.877
2024-12-06 08:00:00,Birmingham A4540 Roadside,26.84217,47.23379,7.925
2024-12-06 09:00:00,Birmingham A4540 Roadside,25.89421,44.34675,8.585
2024-12-06 10:00:00,Birmingham A4540 Roadside,30.48432,38.83247,8.986
2024-12-06 11:00:00,Birmingham A4540 Roadside,33.2783,33.40121,8.703
2024-12-06 12:00:00,Birmingham A4540 Roadside,28.08948,50.53649,9.693
2024-12-06 13:00:00,Birmingham A4540 Roadside,21.80302,45.84966,11.203
2024-12-06 14:00:00,Birmingham A4540 Roadside,21.80302,45.84966,11.109
2024-12-06 15:00:00,Birmingham A4540 Roadside,16.76388,51.94217,11.509
2024-12-06 16:00:00,Birmingham A4540 Roadside,14.26926,56.35969,8.844
2024-12-06 17:00:00,Birmingham A4540 Roadside,21.9527,46.76832,7.665
2024-12-06 18:00:00,Birmingham A4540 Roadside,27.79012,35.30317,6.792
2024-12-06 19:00:00,Birmingham A4540 Roadside,31.53206,28.23224,6.179
2024-12-06 20:00:00,Birmingham A4540 Roadside,36.97034,36.78581,5.66
2024-12-06 21:00:00,Birmingham A4540 Roadside,48.14626,23.3602,3.373
2024-12-06 22:00:00,Birmingham A4540 Roadside,53.93379,16.60642,1.462
2024-12-06 23:00:00,Birmingham A4540 Roadside,51.18971,14.98949,1.179
2024-12-07 00:00:00,Birmingham A4540 Roadside,63.96219,8.57949,3.467
2024-12-07 01:00:00,Birmingham A4540 Roadside,69.91602,7.13361,6.297
2024-12-07 02:00:00,Birmingham A4540 Roadside,67.45466,5.49391,6.061
2024-12-07 03:00:00,Birmingham A4540 Roadside,67.45466,3.56449,4.34
2024-12-07 04:00:00,Birmingham A4540 Roadside,67.2052,2.28546,1.91
2024-12-07 05:00:00,Birmingham A4540 Roadside,64.16176,2.84187,0.967
2024-12-07 06:00:00,Birmingham A4540 Roadside,62.76477,3.23222,0.684
2024-12-07 07:00:00,Birmingham A4540 Roadside,60.76907,5.51895,0.684
2024-12-07 08:00:00,Birmingham A4540 Roadside,57.52605,12.05221,0.566
2024-12-07 09:00:00,Birmingham A4540 Roadside,55.38068,15.7867,1.038
2024-12-07 10:00:00,Birmingham A4540 Roadside,58.07487,14.9498,1.486
2024-12-07 11:00:00,Birmingham A4540 Roadside,56.97724,12.88185,1.415
2024-12-07 12:00:00,Birmingham A4540 Roadside,56.92734,13.82814,1.274
2024-12-07 13:00:00,Birmingham A4540 Roadside,60.32003,12.20217,1.816
2024-12-07 14:00:00,Birmingham A4540 Roadside,63.46326,14.71698,2.453
2024-12-07 15:00:00,Birmingham A4540 Roadside,67.10541,13.21302,2.877
2024-12-07 16:00:00,Birmingham A4540 Roadside,69.8495,12.98919,2.736
2024-12-07 17:00:00,Birmingham A4540 Roadside,70.34843,13.10741,2.311
2024-12-07 18:00:00,Birmingham A4540 Roadside,69.30068,12.1504,2.759
2024-12-07 19:00:00,Birmingham A4540 Roadside,67.10541,15.27986,2.83
2024-12-07 20:00:00,Birmingham A4540 Roadside,66.75617,14.50009,3.302
2024-12-07 21:00:00,Birmingham A4540 Roadside,67.95359,10.37209,3.208
2024-12-07 22:00:00,Birmingham A4540 Roadside,66.5067,10.317,3.208
2024-12-07 23:00:00,Birmingham A4540 Roadside,64.96004,11.04483,2.382
2024-12-08 00:00:00,Birmingham A4540 Roadside,61.61724,10.37335,1.792
2024-12-08 01:00:00,Birmingham A4540 Roadside,57.94182,11.83376,0.92
2024-12-08 02:00:00,Birmingham A4540 Roadside,60.13709,5.72861,0.519
2024-12-08 03:00:00,Birmingham A4540 Roadside,60.02068,3.56106,0.59
2024-12-08 04:00:00,Birmingham A4540 Roadside,63.46326,3.7407,1.014
2024-12-08 05:00:00,Birmingham A4540 Roadside,63.8624,3.29318,1.533
2024-12-08 06:00:00,Birmingham A4540 Roadside,63.46326,3.79529,1.203
2024-12-08 07:00:00,Birmingham A4540 Roadside,64.21165,3.23576,1.863
2024-12-08 08:00:00,Birmingham A4540 Roadside,63.71272,3.68365,3.137
2024-12-08 09:00:00,Birmingham A4540 Roadside,59.97079,7.25565,3.208
2024-12-08 10:00:00,Birmingham A4540 Roadside,54.08347,11.44348,2.83
2024-12-08 11:00:00,Birmingham A4540 Roadside,47.44777,15.45187,2.146
2024-12-08 12:00:00,Birmingham A4540 Roadside,44.25465,18.69894,1.84
2024-12-08 13:00:00,Birmingham A4540 Roadside,47.74712,16.29324,1.792
2024-12-08 14:00:00,Birmingham A4540 Roadside,50.24175,14.62238,1.792
2024-12-08 15:00:00,Birmingham A4540 Roadside,52.43702,13.72942,2.382
2024-12-08 16:00:00,Birmingham A4540 Roadside,48.09637,14.22436,2.453
2024-12-08 17:00:00,Birmingham A4540 Roadside,44.05508,16.24771,2.453
2024-12-08 18:00:00,Birmingham A4540 Roadside,39.21551,11.05434,2.854
2024-12-08 19:00:00,Birmingham A4540 Roadside,31.33249,10.77815,2.5
2024-12-08 20:00:00,Birmingham A4540 Roadside,28.43873,11.89836,2.995
2024-12-08 21:00:00,Birmingham A4540 Roadside,26.5927,14.13197,3.986
2024-12-08 22:00:00,Birmingham A4540 Roadside,26.69249,13.85522,4.08
2024-12-08 23:00:00,Birmingham A4540 Roadside,32.48002,11.11742,4.41
2024-12-09 00:00:00,Birmingham A4540 Roadside,35.87271,10.56015,4.811
2024-12-09 01:00:00,Birmingham A4540 Roadside,34.52561,12.30108,4.764
2024-12-09 02:00:00,Birmingham A4540 Roadside,44.50411,5.36572,4.34
2024-12-09 03:00:00,Birmingham A4540 Roadside,33.62755,16.04824,4.717
2024-12-09 04:00:00,Birmingham A4540 Roadside,35.97249,14.365,4.859
2024-12-09 05:00:00,Birmingham A4540 Roadside,42.85766,9.83383,4.245
2024-12-09 06:00:00,Birmingham A4540 Roadside,40.21336,12.17621,4.104
2024-12-09 07:00:00,Birmingham A4540 Roadside,33.82712,21.46588,3.679
2024-12-09 08:00:00,Birmingham A4540 Roadside,31.78152,28.06186,5.401
2024-12-09 09:00:00,Birmingham A4540 Roadside,30.53421,30.17976,5.448
2024-12-09 10:00:00,Birmingham A4540 Roadside,34.5755,27.16901,5.448
2024-12-09 11:00:00,Birmingham A4540 Roadside,42.25895,20.29085,4.764
2024-12-09 12:00:00,Birmingham A4540 Roadside,42.10927,22.6374,4.575
2024-12-09 13:00:00,Birmingham A4540 Roadside,43.80562,20.18334,6.038
2024-12-09 14:00:00,Birmingham A4540 Roadside,39.06583,23.08327,4.859
2024-12-09 15:00:00,Birmingham A4540 Roadside,40.26325,22.69445,5.708
2024-12-09 16:00:00,Birmingham A4540 Roadside,34.67529,28.22774,6.675
2024-12-09 17:00:00,Birmingham A4540 Roadside,33.12862,31.58674,6.604
2024-12-09 18:00:00,Birmingham A4540 Roadside,38.26755,23.31763,7.594
2024-12-09 19:00:00,Birmingham A4540 Roadside,40.11357,21.64363,8.231
2024-12-09 20:00:00,Birmingham A4540 Roadside,41.36088,19.01489,7.925
2024-12-09 21:00:00,Birmingham A4540 Roadside,49.19401,13.64617,6.132
2024-12-09 22:00:00,Birmingham A4540 Roadside,44.00519,17.72905,7.217
2024-12-09 23:00:00,Birmingham A4540 Roadside,50.94024,12.41431,5.519
2024-12-10 00:00:00,Birmingham A4540 Roadside,54.03358,9.2844,5.472
2024-12-10 01:00:00,Birmingham A4540 Roadside,55.61351,9.02838,5.613
2024-12-10 02:00:00,Birmingham A4540 Roadside,51.48906,14.55127,7.076
2024-12-10 03:00:00,Birmingham A4540 Roadside,50.79057,15.5618,5.094
2024-12-10 04:00:00,Birmingham A4540 Roadside,49.84261,14.38396,5.189
2024-12-10 05:00:00,Birmingham A4540 Roadside,55.13121,9.17895,5.142
2024-12-10 06:00:00,Birmingham A4540 Roadside,49.09422,13.37485,5.236
2024-12-10 07:00:00,Birmingham A4540 Roadside,51.53895,13.71281,5.142
2024-12-10 08:00:00,Birmingham A4540 Roadside,51.18971,14.32546,6.321
2024-12-10 09:00:00,Birmingham A4540 Roadside,41.51056,25.39686,8.042
2024-12-10 10:00:00,Birmingham A4540 Roadside,43.70583,23.38666,6.84
2024-12-10 11:00:00,Birmingham A4540 Roadside,42.75787,24.73147,8.16
2024-12-10 12:00:00,Birmingham A4540 Roadside,53.83401,15.77724,5.094
2024-12-10 13:00:00,Birmingham A4540 Roadside,54.08347,17.06331,5.283
2024-12-10 14:00:00,Birmingham A4540 Roadside,54.33293,17.90695,6.486
2024-12-10 15:00:00,Birmingham A4540 Roadside,51.13981,21.48969,6.84
2024-12-10 16:00:00,Birmingham A4540 Roadside,47.44777,26.07779,6.462
2024-12-10 17:00:00,Birmingham A4540 Roadside,48.09637,26.90664,6.061
2024-12-10 18:00:00,Birmingham A4540 Roadside,48.69508,22.99797,5.66
2024-12-10 19:00:00,Birmingham A4540 Roadside,58.37423,14.43895,4.764
2024-12-10 20:00:00,Birmingham A4540 Roadside,58.22455,14.32646,4.481
2024-12-10 21:00:00,Birmingham A4540 Roadside,58.72347,12.64845,4.057
2024-12-10 22:00:00,Birmingham A4540 Roadside,59.57165,11.13667,3.632
2024-12-10 23:00:00,Birmingham A4540 Roadside,63.31358,8.0576,3.443
2024-12-11 00:00:00,Birmingham A4540 Roadside,65.55875,6.43709,3.042
2024-12-11 01:00:00,Birmingham A4540 Roadside,67.65423,4.85295,3.373
2024-12-11 02:00:00,Birmingham A4540 Roadside,68.78513,3.80781,3.75
2024-12-11 03:00:00,Birmingham A4540 Roadside,70.69767,3.95722,3.774
2024-12-11 04:00:00,Birmingham A4540 Roadside,69.15101,3.8644,3.774
2024-12-11 05:00:00,Birmingham A4540 Roadside,66.80606,6.44039,3.561
2024-12-11 06:00:00,Birmingham A4540 Roadside,65.25939,7.44865,3.609
2024-12-11 07:00:00,Birmingham A4540 Roadside,60.76907,12.26303,3.656
2024-12-11 08:00:00,Birmingham A4540 Roadside,58.92304,14.61349,4.104
2024-12-11 09:00:00,Birmingham A4540 Roadside,54.38283,21.88616,4.292
2024-12-11 10:00:00,Birmingham A4540 Roadside,54.98154,19.922,4.811
2024-12-11 11:00:00,Birmingham A4540 Roadside,60.32003,15.3354,5.118
2024-12-11 12:00:00,Birmingham A4540 Roadside,56.22885,17.33954,5.825
2024-12-11 13:00:00,Birmingham A4540 Roadside,58.72347,15.78787,5.212
2024-12-11 14:00:00,Birmingham A4540 Roadside,58.97294,16.23527,5.425
2024-12-11 15:00:00,Birmingham A4540 Roadside,54.63229,20.14105,6.792
2024-12-11 16:00:00,Birmingham A4540 Roadside,56.97724,19.86428,5.519
2024-12-11 17:00:00,Birmingham A4540 Roadside,47.64734,28.42931,6.439
2024-12-11 18:00:00,Birmingham A4540 Roadside,45.15271,32.2954,8.302
2024-12-11 19:00:00,Birmingham A4540 Roadside,55.38068,19.81839,7.948
2024-12-11 20:00:00,Birmingham A4540 Roadside,55.33078,19.14997,6.675
2024-12-11 21:00:00,Birmingham A4540 Roadside,53.43487,19.0258,6.675
2024-12-11 22:00:00,Birmingham A4540 Roadside,56.02928,15.3323,4.363
2024-12-11 23:00:00,Birmingham A4540 Roadside,52.33723,17.62166,4.292
2024-12-12 00:00:00,Birmingham A4540 Roadside,44.50411,24.27096,3.939
2024-12-12 01:00:00,Birmingham A4540 Roadside,52.753,12.55559,5.071
2024-12-12 02:00:00,Birmingham A4540 Roadside,47.49766,10.90132,6.84
2024-12-12 03:00:00,Birmingham A4540 Roadside,41.2611,15.91907,7.359
2024-12-12 04:00:00,Birmingham A4540 Roadside,45.40218,11.03955,8.632
2024-12-12 05:00:00,Birmingham A4540 Roadside,30.88346,20.39392,10.212
2024-12-12 06:00:00,Birmingham A4540 Roadside,32.38023,22.22761,7.783
2024-12-12 07:00:00,Birmingham A4540 Roadside,17.51227,35.11523,6.368
2024-12-12 08:00:00,Birmingham A4540 Roadside,8.58151,43.52154,7.925
2024-12-12 09:00:00,Birmingham A4540 Roadside,3.39269,49.4647,8.231
2024-12-12 10:00:00,Birmingham A4540 Roadside,3.69205,46.28036,9.505
2024-12-12 11:00:00,Birmingham A4540 Roadside,7.9828,38.60419,8.844
2024-12-12 12:00:00,Birmingham A4540 Roadside,15.11743,31.89119,8.656
2024-12-12 13:00:00,Birmingham A4540 Roadside,13.52087,32.7122,10.377
2024-12-12 14:00:00,Birmingham A4540 Roadside,20.95485,30.65497,9.292
2024-12-12 15:00:00,Birmingham A4540 Roadside,27.88991,26.99312,7.241
2024-12-12 16:00:00,Birmingham A4540 Roadside,17.86152,37.58068,4.953
2024-12-12 17:00:00,Birmingham A4540 Roadside,27.9398,32.15204,5.943
2024-12-12 18:00:00,Birmingham A4540 Roadside,26.99184,31.26776,5.802
2024-12-12 19:00:00,Birmingham A4540 Roadside,30.73378,28.97552,4.505
2024-12-12 20:00:00,Birmingham A4540 Roadside,25.99399,29.07078,8.184
2024-12-12 21:00:00,Birmingham A4540 Roadside,21.60345,33.73102,10.259
2024-12-12 22:00:00,Birmingham A4540 Roadside,25.74453,29.12872,8.113
2024-12-12 23:00:00,Birmingham A4540 Roadside,33.37808,24.37853,6.321
2024-12-13 00:00:00,Birmingham A4540 Roadside,36.02239,19.32424,5.071
2024-12-13 01:00:00,Birmingham A4540 Roadside,42.50841,16.05642,4.316
2024-12-13 02:00:00,Birmingham A4540 Roadside,49.75945,10.14743,3.491
