The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 25/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham A4540 Roadside",,,,,,"Edinburgh St Leonards",,,,,,"Leeds Centre",,,,,,"London Marylebone Road",,,,,,"Manchester Piccadilly",,,,,
Latitude,,52.476145,,,,,,55.945589,,,,,,53.803780,,,,,,51.522530,,,,,,53.481520,,,,,,
Longitude,,-1.874978,,,,,,-3.182186,,,,,,-1.546472,,,,,,-0.154611,,,,,,-2.237881,,,,,,
Site Type,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,,,Urban Traffic,,,,,,Urban Background,,,,,,
Zone,,West Midlands,,,,,,Central Scotland,,,,,,Yorkshire & Humberside,,,,,,Greater London,,,,,,North West & Merseyside,,,,,,
Agglomeration,,West Midlands Urban Area,,,,,,Edinburgh Urban Area,,,,,,West Yorkshire Urban Area,,,,,,Greater London Urban Area,,,,,,Greater Manchester Urban Area,,,,,,
Local Authority,,"Birmingham",,,,,,"Edinburgh",,,,,,"Leeds",,,,,,"Westminster",,,,,,"Manchester",,,,,,
Date,Time,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status
2023-12-09,21:00:00,74.28993,V ugm-3,16.07064,V ugm-3,8.679,V ugm-3 (Ref.eq),57.12691,V ugm-3,23.82158,V ugm-3,3.679,V ugm-3 (Ref.eq),76.78456,V ugm-3,15.33772,V ugm-3,2.075,V ugm-3 (Ref.eq),38.51701,V ugm-3,39.015,V ugm-3,10,V ugm-3 (BAM),78.15845,V ugm-3,12.04406,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-09,22:00:00,74.04047,V ugm-3,13.93827,V ugm-3,9.104,V ugm-3 (Ref.eq),56.67788,V ugm-3,22.69483,V ugm-3,3.184,V ugm-3 (Ref.eq),77.1338,V ugm-3,12.62473,V ugm-3,3.231,V ugm-3 (Ref.eq),45.10282,V ugm-3,33.08625,V ugm-3,7,V ugm-3 (BAM),80.22112,V ugm-3,9.92134,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-09,23:00:00,72.44391,V ugm-3,14.70345,V ugm-3,9.151,V ugm-3 (Ref.eq),49.49336,V ugm-3,22.38867,V ugm-3,2.429,V ugm-3 (Ref.eq),78.03187,V ugm-3,9.61648,V ugm-3,4.316,V ugm-3 (Ref.eq),36.52131,V ugm-3,53.1675,V ugm-3,15,V ugm-3 (BAM),74.92508,V ugm-3,11.09452,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-09,24:00:00,69.50025,V ugm-3,19.45765,V ugm-3,8.75,V ugm-3 (Ref.eq),33.57765,V ugm-3,39.2218,V ugm-3,2.5,V ugm-3 (Ref.eq),77.38327,V ugm-3,9.86292,V ugm-3,5.896,V ugm-3 (Ref.eq),36.32174,V ugm-3,52.4025,V ugm-3,15,V ugm-3 (BAM),74.81358,V ugm-3,9.02642,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,01:00:00,69.58341,V ugm-3,17.57172,V ugm-3,8.467,V ugm-3 (Ref.eq),38.7831,V ugm-3,26.46832,V ugm-3,3.373,V ugm-3 (Ref.eq),76.10269,V ugm-3,8.81268,V ugm-3,9.576,V ugm-3 (Ref.eq),37.31959,V ugm-3,49.3425,V ugm-3,13,V ugm-3 (BAM),76.5015,V ugm-3,7.02931,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,02:00:00,68.65208,V ugm-3,16.2596,V ugm-3,8.467,V ugm-3 (Ref.eq),38.7831,V ugm-3,18.03007,V ugm-3,4.009,V ugm-3 (Ref.eq),75.90312,V ugm-3,14.60563,V ugm-3,10.094,V ugm-3 (Ref.eq),39.51486,V ugm-3,33.66,V ugm-3,14,V ugm-3 (BAM),75.83239,V ugm-3,8.97322,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,03:00:00,70.04907,V ugm-3,14.00141,V ugm-3,8.019,V ugm-3 (Ref.eq),46.10067,V ugm-3,15.00255,V ugm-3,2.5,V ugm-3 (Ref.eq),75.48735,V ugm-3,13.22115,V ugm-3,10.165,V ugm-3 (Ref.eq),47.49766,V ugm-3,25.6275,V ugm-3,10,V ugm-3 (BAM),70.14496,V ugm-3,11.10564,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,04:00:00,74.24004,V ugm-3,6.78119,V ugm-3,6.533,V ugm-3 (Ref.eq),53.98369,V ugm-3,6.171,V ugm-3,1.344,V ugm-3 (Ref.eq),73.1923,V ugm-3,14.89901,V ugm-3,10.684,V ugm-3 (Ref.eq),39.71443,V ugm-3,30.02625,V ugm-3,8,V ugm-3 (BAM),67.85884,V ugm-3,10.25918,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,05:00:00,72.29423,V ugm-3,6.23445,V ugm-3,5.519,V ugm-3 (Ref.eq),54.48261,V ugm-3,4.99857,V ugm-3,1.533,V ugm-3 (Ref.eq),75.03832,V ugm-3,8.53562,V ugm-3,10.142,V ugm-3 (Ref.eq),40.51271,V ugm-3,29.07,V ugm-3,13,V ugm-3 (BAM),64.90361,V ugm-3,10.68231,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,06:00:00,63.36348,V ugm-3,10.17279,V ugm-3,5.849,V ugm-3 (Ref.eq),68.15316,V ugm-3,6.22367,V ugm-3,3.703,V ugm-3 (Ref.eq),74.4895,V ugm-3,8.68342,V ugm-3,9.057,V ugm-3 (Ref.eq),35.72303,V ugm-3,35.76375,V ugm-3,8,V ugm-3 (BAM),59.0489,V ugm-3,11.85844,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,07:00:00,50.69078,V ugm-3,18.8671,V ugm-3,5.731,V ugm-3 (Ref.eq),71.1966,V ugm-3,4.69198,V ugm-3,7.571,V ugm-3 (Ref.eq),69.99918,V ugm-3,9.81728,V ugm-3,8.915,V ugm-3 (Ref.eq),35.52346,V ugm-3,34.23375,V ugm-3,9,V ugm-3 (BAM),50.51776,V ugm-3,15.05696,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,08:00:00,43.05723,V ugm-3,28.49193,V ugm-3,5.991,V ugm-3 (Ref.eq),68.30283,V ugm-3,5.81498,V ugm-3,8.585,V ugm-3 (Ref.eq),64.71057,V ugm-3,8.63393,V ugm-3,9.175,V ugm-3 (Ref.eq),24.14797,V ugm-3,47.23875,V ugm-3,13,V ugm-3 (BAM),30.72327,V ugm-3,34.64204,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,09:00:00,41.80991,V ugm-3,30.13228,V ugm-3,5.66,V ugm-3 (Ref.eq),52.63659,V ugm-3,17.54703,V ugm-3,8.538,V ugm-3 (Ref.eq),54.48261,V ugm-3,15.19728,V ugm-3,8.349,V ugm-3 (Ref.eq),17.9613,V ugm-3,58.14,V ugm-3,13,V ugm-3 (BAM),29.38505,V ugm-3,37.28974,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,10:00:00,46.74927,V ugm-3,23.29968,V ugm-3,7.076,V ugm-3 (Ref.eq),46.00089,V ugm-3,23.10125,V ugm-3,8.019,V ugm-3 (Ref.eq),55.53035,V ugm-3,14.8023,V ugm-3,6.604,V ugm-3 (Ref.eq),19.75743,V ugm-3,54.315,V ugm-3,11,V ugm-3 (BAM),10.25968,V ugm-3,69.31693,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,11:00:00,36.12217,V ugm-3,35.71584,V ugm-3,11.557,V ugm-3 (Ref.eq),44.70368,V ugm-3,26.40719,V ugm-3,7.453,V ugm-3 (Ref.eq),35.02454,V ugm-3,32.16891,V ugm-3,7.547,V ugm-3 (Ref.eq),34.52561,V ugm-3,39.78,V ugm-3,13,V ugm-3 (BAM),18.45627,V ugm-3,58.55031,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,12:00:00,38.31744,V ugm-3,35.21737,V ugm-3,10.377,V ugm-3 (Ref.eq),36.87056,V ugm-3,28.73643,V ugm-3,7.264,V ugm-3 (Ref.eq),29.63615,V ugm-3,40.65352,V ugm-3,7.925,V ugm-3 (Ref.eq),31.53206,V ugm-3,43.41375,V ugm-3,11,V ugm-3 (BAM),35.74159,V ugm-3,42.58387,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,13:00:00,40.26325,V ugm-3,32.04922,V ugm-3,4.458,V ugm-3 (Ref.eq),51.08992,V ugm-3,14.62799,V ugm-3,6.297,V ugm-3 (Ref.eq),33.67744,V ugm-3,35.91676,V ugm-3,7.17,V ugm-3 (Ref.eq),23.34969,V ugm-3,51.6375,V ugm-3,7,V ugm-3 (BAM),32.22877,V ugm-3,49.34061,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,14:00:00,38.81636,V ugm-3,39.16196,V ugm-3,3.632,V ugm-3 (Ref.eq),54.93164,V ugm-3,16.3086,V ugm-3,5.33,V ugm-3 (Ref.eq),27.14152,V ugm-3,39.52072,V ugm-3,8.255,V ugm-3 (Ref.eq),22.55141,V ugm-3,53.35875,V ugm-3,5,V ugm-3 (BAM),41.5963,V ugm-3,33.87456,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,15:00:00,58.5738,V ugm-3,18.59613,V ugm-3,2.877,V ugm-3 (Ref.eq),65.80821,V ugm-3,10.65196,V ugm-3,3.066,V ugm-3 (Ref.eq),19.35829,V ugm-3,47.02459,V ugm-3,11.321,V ugm-3 (Ref.eq),23.74883,V ugm-3,50.1075,V ugm-3,5,V ugm-3 (BAM),32.78636,V ugm-3,43.2956,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,16:00:00,61.11831,V ugm-3,16.35382,V ugm-3,6.132,V ugm-3 (Ref.eq),66.75617,V ugm-3,9.27698,V ugm-3,2.83,V ugm-3 (Ref.eq),23.49937,V ugm-3,44.14354,V ugm-3,11.179,V ugm-3 (Ref.eq),13.9699,V ugm-3,64.83375,V ugm-3,9,V ugm-3 (BAM),26.98741,V ugm-3,44.05266,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,17:00:00,66.45681,V ugm-3,16.46285,V ugm-3,7.241,V ugm-3 (Ref.eq),78.33123,V ugm-3,7.39187,V ugm-3,1.156,V ugm-3 (Ref.eq),44.25465,V ugm-3,26.20073,V ugm-3,8.396,V ugm-3 (Ref.eq),18.75958,V ugm-3,65.98125,V ugm-3,10,V ugm-3 (BAM),23.58611,V ugm-3,49.80183,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,18:00:00,63.36348,V ugm-3,22.47972,V ugm-3,10.401,V ugm-3 (Ref.eq),70.64778,V ugm-3,10.14411,V ugm-3,1.604,V ugm-3 (Ref.eq),41.01164,V ugm-3,26.44778,V ugm-3,10.354,V ugm-3 (Ref.eq),19.55786,V ugm-3,69.04125,V ugm-3,15,V ugm-3 (BAM),22.02485,V ugm-3,53.85681,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,19:00:00,56.5282,V ugm-3,27.4563,V ugm-3,10.59,V ugm-3 (Ref.eq),65.75832,V ugm-3,12.08026,V ugm-3,2.17,V ugm-3 (Ref.eq),41.66024,V ugm-3,29.79801,V ugm-3,13.184,V ugm-3 (Ref.eq),19.35829,V ugm-3,61.5825,V ugm-3,12,V ugm-3 (BAM),28.15835,V ugm-3,51.53943,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,20:00:00,62.81466,V ugm-3,20.78443,V ugm-3,10.024,V ugm-3 (Ref.eq),66.05767,V ugm-3,11.3123,V ugm-3,2.689,V ugm-3 (Ref.eq),58.32433,V ugm-3,17.86174,V ugm-3,8.703,V ugm-3 (Ref.eq),21.15442,V ugm-3,63.495,V ugm-3,20,V ugm-3 (BAM),41.76358,V ugm-3,41.17467,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,21:00:00,67.10541,V ugm-3,15.80735,V ugm-3,8.656,V ugm-3 (Ref.eq),67.95359,V ugm-3,8.15755,V ugm-3,2.146,V ugm-3 (Ref.eq),39.66454,V ugm-3,32.12205,V ugm-3,8.561,V ugm-3 (Ref.eq),35.52346,V ugm-3,41.11875,V ugm-3,15,V ugm-3 (BAM),50.57352,V ugm-3,26.89285,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,22:00:00,74.93854,V ugm-3,9.24446,V ugm-3,6.297,V ugm-3 (Ref.eq),66.10756,V ugm-3,9.79004,V ugm-3,3.325,V ugm-3 (Ref.eq),32.92905,V ugm-3,39.42936,V ugm-3,8.066,V ugm-3 (Ref.eq),44.10497,V ugm-3,33.85125,V ugm-3,12,V ugm-3 (BAM),56.20518,V ugm-3,19.4893,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,23:00:00,81.1751,V ugm-3,5.19696,V ugm-3,4.859,V ugm-3 (Ref.eq),77.1837,V ugm-3,6.62488,V ugm-3,1.509,V ugm-3 (Ref.eq),41.2611,V ugm-3,33.09504,V ugm-3,6.792,V ugm-3 (Ref.eq),46.30024,V ugm-3,25.6275,V ugm-3,14,V ugm-3 (BAM),64.51329,V ugm-3,12.09746,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-10,24:00:00,80.4766,V ugm-3,4.86915,V ugm-3,4.222,V ugm-3 (Ref.eq),71.14671,V ugm-3,9.84564,V ugm-3,2.359,V ugm-3 (Ref.eq),55.53035,V ugm-3,21.06978,V ugm-3,3.939,V ugm-3 (Ref.eq),52.08777,V ugm-3,20.655,V ugm-3,11,V ugm-3 (BAM),63.67691,V ugm-3,8.23957,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,01:00:00,79.96105,V ugm-3,3.57618,V ugm-3,3.019,V ugm-3 (Ref.eq),65.12634,V ugm-3,12.11444,V ugm-3,2.759,V ugm-3 (Ref.eq),59.07272,V ugm-3,9.93711,V ugm-3,3.726,V ugm-3 (Ref.eq),55.68003,V ugm-3,14.72625,V ugm-3,9,V ugm-3 (BAM),71.60919,V ugm-3,5.53046,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,02:00:00,76.10269,V ugm-3,8.38967,V ugm-3,2.524,V ugm-3 (Ref.eq),51.42254,V ugm-3,11.29741,V ugm-3,2.264,V ugm-3 (Ref.eq),53.95042,V ugm-3,7.63363,V ugm-3,4.953,V ugm-3 (Ref.eq),59.07272,V ugm-3,10.3275,V ugm-3,11,V ugm-3 (BAM),66.92448,V ugm-3,6.3465,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,03:00:00,74.5394,V ugm-3,8.48056,V ugm-3,2.571,V ugm-3 (Ref.eq),38.81636,V ugm-3,13.32186,V ugm-3,1.816,V ugm-3 (Ref.eq),55.231,V ugm-3,8.09522,V ugm-3,2.689,V ugm-3 (Ref.eq),59.871,V ugm-3,10.90125,V ugm-3,10,V ugm-3 (BAM),63.13209,V ugm-3,5.7035,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,04:00:00,68.30283,V ugm-3,13.9518,V ugm-3,2.854,V ugm-3 (Ref.eq),31.78152,V ugm-3,20.36677,V ugm-3,2.217,V ugm-3 (Ref.eq),56.37853,V ugm-3,8.04626,V ugm-3,1.816,V ugm-3 (Ref.eq),61.06842,V ugm-3,11.8575,V ugm-3,11,V ugm-3 (BAM),58.72623,V ugm-3,6.31404,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,05:00:00,62.71487,V ugm-3,20.5725,V ugm-3,3.868,V ugm-3 (Ref.eq),34.62539,V ugm-3,12.09632,V ugm-3,1.132,V ugm-3 (Ref.eq),53.83401,V ugm-3,5.97043,V ugm-3,1.722,V ugm-3 (Ref.eq),57.67573,V ugm-3,15.6825,V ugm-3,10,V ugm-3 (BAM),57.49928,V ugm-3,7.58648,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,06:00:00,57.92519,V ugm-3,25.06215,V ugm-3,4.245,V ugm-3 (Ref.eq),30.634,V ugm-3,19.1399,V ugm-3,1.84,V ugm-3 (Ref.eq),55.38068,V ugm-3,12.48712,V ugm-3,3.538,V ugm-3 (Ref.eq),48.29594,V ugm-3,30.2175,V ugm-3,8,V ugm-3 (BAM),46.23366,V ugm-3,17.05636,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,07:00:00,41.46067,V ugm-3,43.95459,V ugm-3,4.08,V ugm-3 (Ref.eq),24.89636,V ugm-3,30.31706,V ugm-3,2.099,V ugm-3 (Ref.eq),51.53895,V ugm-3,15.88759,V ugm-3,3.962,V ugm-3 (Ref.eq),33.72733,V ugm-3,43.9875,V ugm-3,7,V ugm-3 (BAM),40.15469,V ugm-3,22.90136,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,08:00:00,36.67099,V ugm-3,46.74542,V ugm-3,2.665,V ugm-3 (Ref.eq),8.83097,V ugm-3,43.65491,V ugm-3,1.934,V ugm-3 (Ref.eq),49.54325,V ugm-3,21.25674,V ugm-3,3.396,V ugm-3 (Ref.eq),11.9742,V ugm-3,77.45625,V ugm-3,7,V ugm-3 (BAM),35.86037,V ugm-3,34.26661,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,09:00:00,35.22411,V ugm-3,44.71673,V ugm-3,2.571,V ugm-3 (Ref.eq),3.54237,V ugm-3,47.89775,V ugm-3,2.099,V ugm-3 (Ref.eq),35.32389,V ugm-3,36.00754,V ugm-3,3.113,V ugm-3 (Ref.eq),6.98495,V ugm-3,87.21,V ugm-3,6,V ugm-3 (BAM),27.16018,V ugm-3,43.21309,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,10:00:00,39.46497,V ugm-3,37.82034,V ugm-3,2.571,V ugm-3 (Ref.eq),2.49463,V ugm-3,48.55615,V ugm-3,2.807,V ugm-3 (Ref.eq),33.72733,V ugm-3,40.93124,V ugm-3,2.877,V ugm-3 (Ref.eq),7.18452,V ugm-3,83.95875,V ugm-3,11,V ugm-3 (BAM),16.00611,V ugm-3,57.57037,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,11:00:00,43.75572,V ugm-3,34.86843,V ugm-3,3.349,V ugm-3 (Ref.eq),4.39054,V ugm-3,42.68672,V ugm-3,2.594,V ugm-3 (Ref.eq),34.92475,V ugm-3,30.98262,V ugm-3,3.113,V ugm-3 (Ref.eq),8.18237,V ugm-3,80.13375,V ugm-3,10,V ugm-3 (BAM),18.12538,V ugm-3,54.796,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,12:00:00,51.63874,V ugm-3,31.74588,V ugm-3,3.915,V ugm-3 (Ref.eq),4.29076,V ugm-3,41.32486,V ugm-3,3.325,V ugm-3 (Ref.eq),40.81206,V ugm-3,25.40606,V ugm-3,2.759,V ugm-3 (Ref.eq),11.57506,V ugm-3,81.28125,V ugm-3,11,V ugm-3 (BAM),24.98514,V ugm-3,48.70483,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,13:00:00,45.65164,V ugm-3,44.93548,V ugm-3,4.198,V ugm-3 (Ref.eq),4.24086,V ugm-3,38.70204,V ugm-3,3.632,V ugm-3 (Ref.eq),38.91615,V ugm-3,25.80159,V ugm-3,3.349,V ugm-3 (Ref.eq),23.34969,V ugm-3,61.77375,V ugm-3,11,V ugm-3 (BAM),18.34846,V ugm-3,56.35977,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,14:00:00,33.67744,V ugm-3,48.72409,V ugm-3,6.274,V ugm-3 (Ref.eq),6.23656,V ugm-3,31.86848,V ugm-3,3.42,V ugm-3 (Ref.eq),35.57335,V ugm-3,30.33265,V ugm-3,3.962,V ugm-3 (Ref.eq),19.15872,V ugm-3,66.36375,V ugm-3,9,V ugm-3 (BAM),35.07958,V ugm-3,39.32124,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,15:00:00,36.77077,V ugm-3,46.58442,V ugm-3,5.33,V ugm-3 (Ref.eq),4.29076,V ugm-3,32.82943,V ugm-3,3.349,V ugm-3 (Ref.eq),34.17636,V ugm-3,30.4849,V ugm-3,4.481,V ugm-3 (Ref.eq),20.55571,V ugm-3,68.27625,V ugm-3,12,V ugm-3 (BAM),38.37003,V ugm-3,35.16442,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,16:00:00,16.81377,V ugm-3,71.61082,V ugm-3,7.665,V ugm-3 (Ref.eq),2.89377,V ugm-3,34.51059,V ugm-3,3.208,V ugm-3 (Ref.eq),27.34109,V ugm-3,34.97307,V ugm-3,6.934,V ugm-3 (Ref.eq),11.57506,V ugm-3,77.83875,V ugm-3,11,V ugm-3 (BAM),23.64665,V ugm-3,50.44545,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,17:00:00,7.28431,V ugm-3,75.3296,V ugm-3,9.552,V ugm-3 (Ref.eq),5.03914,V ugm-3,33.0284,V ugm-3,3.184,V ugm-3 (Ref.eq),9.52947,V ugm-3,53.0492,V ugm-3,8.797,V ugm-3 (Ref.eq),5.78753,V ugm-3,100.78875,V ugm-3,13,V ugm-3 (BAM),15.83879,V ugm-3,60.88118,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,18:00:00,2.19527,V ugm-3,84.7469,V ugm-3,12.028,V ugm-3 (Ref.eq),5.03914,V ugm-3,30.85603,V ugm-3,3.585,V ugm-3 (Ref.eq),1.74624,V ugm-3,66.80166,V ugm-3,10.66,V ugm-3 (Ref.eq),1.9957,V ugm-3,102.1275,V ugm-3,16,V ugm-3 (BAM),7.80786,V ugm-3,69.92617,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,19:00:00,1.3471,V ugm-3,93.99973,V ugm-3,16.58,V ugm-3 (Ref.eq),17.01334,V ugm-3,29.64703,V ugm-3,3.302,V ugm-3 (Ref.eq),1.39699,V ugm-3,66.60082,V ugm-3,12.759,V ugm-3 (Ref.eq),2.79398,V ugm-3,90.46125,V ugm-3,15,V ugm-3 (BAM),6.69245,V ugm-3,74.45783,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,20:00:00,1.49678,V ugm-3,86.02042,V ugm-3,24.741,V ugm-3 (Ref.eq),27.84002,V ugm-3,13.30995,V ugm-3,1.769,V ugm-3 (Ref.eq),1.24731,V ugm-3,71.55125,V ugm-3,17.5,V ugm-3 (Ref.eq),2.39484,V ugm-3,83.57625,V ugm-3,19,V ugm-3 (BAM),6.24629,V ugm-3,77.0225,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,21:00:00,1.84602,V ugm-3,77.88143,V ugm-3,22.005,V ugm-3 (Ref.eq),10.82667,V ugm-3,22.54477,V ugm-3,3.797,V ugm-3 (Ref.eq),1.14753,V ugm-3,67.65968,V ugm-3,20.802,V ugm-3 (Ref.eq),2.39484,V ugm-3,81.4725,V ugm-3,24,V ugm-3 (BAM),5.24242,V ugm-3,75.60898,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,22:00:00,1.74624,V ugm-3,67.31243,V ugm-3,17.618,V ugm-3 (Ref.eq),1.39699,V ugm-3,33.49814,V ugm-3,7.618,V ugm-3 (Ref.eq),1.04774,V ugm-3,64.14541,V ugm-3,28.302,V ugm-3 (Ref.eq),3.79183,V ugm-3,70.38,V ugm-3,21,V ugm-3 (BAM),4.40586,V ugm-3,71.19202,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,23:00:00,1.54667,V ugm-3,68.42996,V ugm-3,17.948,V ugm-3 (Ref.eq),16.51442,V ugm-3,23.186,V ugm-3,3.915,V ugm-3 (Ref.eq),1.09763,V ugm-3,62.21751,V ugm-3,32.123,V ugm-3 (Ref.eq),3.19312,V ugm-3,72.2925,V ugm-3,12,V ugm-3 (BAM),16.9542,V ugm-3,51.28604,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-11,24:00:00,5.03914,V ugm-3,55.4559,V ugm-3,12.123,V ugm-3 (Ref.eq),14.51872,V ugm-3,20.75907,V ugm-3,4.387,V ugm-3 (Ref.eq),2.74409,V ugm-3,54.76698,V ugm-3,20.991,V ugm-3 (Ref.eq),7.38409,V ugm-3,61.965,V ugm-3,13,V ugm-3 (BAM),24.26012,V ugm-3,38.57412,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-12,01:00:00,23.41621,V ugm-3,36.93916,V ugm-3,9.434,V ugm-3 (Ref.eq),28.73808,V ugm-3,9.59602,V ugm-3,2.524,V ugm-3 (Ref.eq),6.25319,V ugm-3,46.01472,V ugm-3,16.25,V ugm-3 (Ref.eq),12.77248,V ugm-3,51.82875,V ugm-3,12,V ugm-3 (BAM),25.73395,V ugm-3,34.86232,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-12,02:00:00,40.84533,V ugm-3,15.91126,V ugm-3,8.467,V ugm-3 (Ref.eq),25.21234,V ugm-3,8.64471,V ugm-3,2.288,V ugm-3 (Ref.eq),18.62653,V ugm-3,29.69208,V ugm-3,14.293,V ugm-3 (Ref.eq),23.74883,V ugm-3,39.20625,V ugm-3,9,V ugm-3 (BAM),36.14653,V ugm-3,22.58128,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-12,03:00:00,36.92045,V ugm-3,15.98616,V ugm-3,5.094,V ugm-3 (Ref.eq),28.6383,V ugm-3,10.26201,V ugm-3,2.146,V ugm-3 (Ref.eq),27.64045,V ugm-3,18.32033,V ugm-3,13.868,V ugm-3 (Ref.eq),29.53636,V ugm-3,31.55625,V ugm-3,8,V ugm-3 (BAM),30.56836,V ugm-3,25.05511,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-12,04:00:00,35.67314,V ugm-3,17.79365,V ugm-3,4.009,V ugm-3 (Ref.eq),27.69034,V ugm-3,7.70852,V ugm-3,1.934,V ugm-3 (Ref.eq),30.73378,V ugm-3,20.04591,V ugm-3,10.33,V ugm-3 (Ref.eq),29.53636,V ugm-3,24.28875,V ugm-3,6,V ugm-3 (BAM),10.20805,V ugm-3,44.86323,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-12,05:00:00,28.18926,V ugm-3,19.32358,V ugm-3,4.976,V ugm-3 (Ref.eq),33.17851,V ugm-3,5.87053,V ugm-3,1.509,V ugm-3 (Ref.eq),27.9398,V ugm-3,22.36826,V ugm-3,8.703,V ugm-3 (Ref.eq),26.14367,V ugm-3,27.73125,V ugm-3,6,V ugm-3 (BAM),4.40675,V ugm-3,52.52841,V ugm-3,No data,V ugm-3 (Ref.eq)
2023-12-12,06:00:00,28.18926,V ugm-3,15.49035,V ugm-3,4.906,V ugm-3 (Ref.eq),34.07658,V ugm-3,5.56302,V ugm-3,1.604,V ugm-3 (Ref.eq),28.68819,V ugm-3,19.75001,V ugm-3,8.797,V ugm-3 (Ref.eq),28.73808,V ugm-3,36.91125,V ugm-3,3,V ugm-3 (BAM),13.05291,V ugm-3,54.26116,V ugm-3,No data,V ugm-3 (Ref.eq)
